service_id,date,exception_type
"454_65249","20171030","1"
"454_65249","20171031","1"
"454_65249","20171103","1"
"454_65249","20171104","1"
"454_65249","20171106","1"
"454_65249","20171107","1"
"454_65249","20171108","1"
"454_65249","20171109","1"
"454_65249","20171110","1"
"454_65249","20171111","1"
"454_65249","20171113","1"
"454_65249","20171114","1"
"454_65249","20171115","1"
"454_65249","20171116","1"
"454_65249","20171117","1"
"454_65249","20171118","1"
"454_65249","20171120","1"
"454_65249","20171121","1"
"454_65249","20171122","1"
"454_65249","20171123","1"
"454_65249","20171124","1"
"454_65249","20171125","1"
"454_65249","20171127","1"
"454_65249","20171128","1"
"454_65249","20171129","1"
"454_65249","20171130","1"
"454_65249","20171201","1"
"454_65249","20171202","1"
"454_65249","20171204","1"
"454_65249","20171205","1"
"454_65249","20171206","1"
"454_65249","20171207","1"
"454_65249","20171209","1"
"454_65249","20171211","1"
"454_65249","20171212","1"
"454_65249","20171213","1"
"454_65249","20171214","1"
"454_65249","20171215","1"
"454_65249","20171216","1"
"454_65249","20171218","1"
"454_65249","20171219","1"
"454_65249","20171220","1"
"454_65249","20171221","1"
"454_65249","20171222","1"
"454_65249","20171223","1"
"454_65249","20180108","1"
"454_65249","20180109","1"
"454_65249","20180110","1"
"454_65249","20180111","1"
"454_65249","20180112","1"
"454_65249","20180113","1"
"454_65249","20180115","1"
"454_65249","20180116","1"
"454_65249","20180117","1"
"454_65249","20180118","1"
"454_65249","20180119","1"
"454_65249","20180120","1"
"454_65249","20180122","1"
"454_65249","20180123","1"
"454_65249","20180124","1"
"454_65249","20180125","1"
"454_65249","20180126","1"
"454_65249","20180127","1"
"454_65249","20180129","1"
"454_65249","20180130","1"
"454_65249","20180131","1"
"454_65249","20180201","1"
"454_65249","20180202","1"
"454_65249","20180203","1"
"454_65249","20180205","1"
"454_65249","20180206","1"
"454_65249","20180207","1"
"454_65249","20180208","1"
"454_65249","20180209","1"
"454_65249","20180210","1"
"454_65249","20180212","1"
"454_65249","20180213","1"
"454_65249","20180214","1"
"454_65249","20180215","1"
"454_65249","20180216","1"
"454_65249","20180217","1"
"454_65249","20180219","1"
"454_65249","20180220","1"
"454_65249","20180221","1"
"454_65249","20180222","1"
"454_65249","20180223","1"
"454_65249","20180224","1"
"454_65249","20180226","1"
"454_65249","20180227","1"
"454_65249","20180228","1"
"454_65249","20180301","1"
"454_65249","20180302","1"
"454_65249","20180303","1"
"454_65249","20180305","1"
"454_65249","20180306","1"
"454_65249","20180307","1"
"454_65249","20180308","1"
"454_65249","20180309","1"
"454_65249","20180310","1"
"454_65249","20180312","1"
"454_65249","20180313","1"
"454_65249","20180314","1"
"454_65249","20180315","1"
"454_65249","20180316","1"
"454_65249","20180317","1"
"454_65249","20180319","1"
"454_65249","20180320","1"
"454_65249","20180321","1"
"454_65249","20180322","1"
"454_65249","20180323","1"
"454_65249","20180324","1"
"454_65249","20180326","1"
"454_65249","20180327","1"
"454_65249","20180328","1"
"454_65249","20180404","1"
"454_65249","20180405","1"
"454_65249","20180406","1"
"454_65249","20180407","1"
"454_65249","20180409","1"
"454_65249","20180410","1"
"454_65249","20180411","1"
"454_65249","20180412","1"
"454_65249","20180413","1"
"454_65249","20180414","1"
"454_65249","20180416","1"
"454_65249","20180417","1"
"454_65249","20180418","1"
"454_65249","20180419","1"
"454_65249","20180420","1"
"454_65249","20180421","1"
"454_65249","20180423","1"
"454_65249","20180424","1"
"454_65249","20180426","1"
"454_65249","20180427","1"
"454_65249","20180428","1"
"454_65249","20180430","1"
"454_65249","20180502","1"
"454_65249","20180503","1"
"454_65249","20180504","1"
"454_65249","20180505","1"
"454_65249","20180507","1"
"454_65249","20180508","1"
"454_65249","20180509","1"
"454_65249","20180510","1"
"454_65249","20180511","1"
"454_65249","20180512","1"
"454_65249","20180514","1"
"454_65249","20180515","1"
"454_65249","20180516","1"
"454_65249","20180517","1"
"454_65249","20180518","1"
"454_65249","20180519","1"
"454_65249","20180521","1"
"454_65249","20180522","1"
"454_65249","20180523","1"
"454_65249","20180524","1"
"454_65249","20180525","1"
"454_65249","20180526","1"
"454_65249","20180528","1"
"454_65249","20180529","1"
"454_65249","20180530","1"
"454_65249","20180531","1"
"454_65249","20180601","1"
"454_65249","20180604","1"
"454_65249","20180605","1"
"454_65249","20180606","1"
"454_65249","20180607","1"
"454_65256","20170915","1"
"454_65256","20170916","1"
"454_65256","20170918","1"
"454_65256","20170919","1"
"454_65256","20170920","1"
"454_65256","20170921","1"
"454_65256","20170922","1"
"454_65256","20170923","1"
"454_65256","20170925","1"
"454_65256","20170926","1"
"454_65256","20170927","1"
"454_65256","20170928","1"
"454_65256","20170929","1"
"454_65256","20170930","1"
"454_65256","20171002","1"
"454_65256","20171003","1"
"454_65256","20171004","1"
"454_65256","20171005","1"
"454_65256","20171006","1"
"454_65256","20171007","1"
"454_65256","20171009","1"
"454_65256","20171010","1"
"454_65256","20171011","1"
"454_65256","20171012","1"
"454_65256","20171013","1"
"454_65256","20171014","1"
"454_65256","20171016","1"
"454_65256","20171017","1"
"454_65256","20171018","1"
"454_65256","20171019","1"
"454_65256","20171020","1"
"454_65256","20171021","1"
"454_65256","20171023","1"
"454_65256","20171024","1"
"454_65256","20171025","1"
"454_65256","20171026","1"
"454_65256","20171027","1"
"454_65256","20171028","1"
"454_65256","20171030","1"
"454_65256","20171031","1"
"454_65256","20171102","1"
"454_65256","20171103","1"
"454_65256","20171104","1"
"454_65256","20171106","1"
"454_65256","20171107","1"
"454_65256","20171108","1"
"454_65256","20171109","1"
"454_65256","20171110","1"
"454_65256","20171111","1"
"454_65256","20171113","1"
"454_65256","20171114","1"
"454_65256","20171115","1"
"454_65256","20171116","1"
"454_65256","20171117","1"
"454_65256","20171118","1"
"454_65256","20171120","1"
"454_65256","20171121","1"
"454_65256","20171122","1"
"454_65256","20171123","1"
"454_65256","20171124","1"
"454_65256","20171125","1"
"454_65256","20171127","1"
"454_65256","20171128","1"
"454_65256","20171129","1"
"454_65256","20171130","1"
"454_65256","20171201","1"
"454_65256","20171202","1"
"454_65256","20171204","1"
"454_65256","20171205","1"
"454_65256","20171206","1"
"454_65256","20171207","1"
"454_65256","20171209","1"
"454_65256","20171211","1"
"454_65256","20171212","1"
"454_65256","20171213","1"
"454_65256","20171214","1"
"454_65256","20171215","1"
"454_65256","20171216","1"
"454_65256","20171218","1"
"454_65256","20171219","1"
"454_65256","20171220","1"
"454_65256","20171221","1"
"454_65256","20171222","1"
"454_65256","20171223","1"
"454_65256","20171227","1"
"454_65256","20171228","1"
"454_65256","20171229","1"
"454_65256","20171230","1"
"454_65256","20180102","1"
"454_65256","20180103","1"
"454_65256","20180104","1"
"454_65256","20180105","1"
"454_65256","20180108","1"
"454_65256","20180109","1"
"454_65256","20180110","1"
"454_65256","20180111","1"
"454_65256","20180112","1"
"454_65256","20180113","1"
"454_65256","20180115","1"
"454_65256","20180116","1"
"454_65256","20180117","1"
"454_65256","20180118","1"
"454_65256","20180119","1"
"454_65256","20180120","1"
"454_65256","20180122","1"
"454_65256","20180123","1"
"454_65256","20180124","1"
"454_65256","20180125","1"
"454_65256","20180126","1"
"454_65256","20180127","1"
"454_65256","20180129","1"
"454_65256","20180130","1"
"454_65256","20180131","1"
"454_65256","20180201","1"
"454_65256","20180202","1"
"454_65256","20180203","1"
"454_65256","20180205","1"
"454_65256","20180206","1"
"454_65256","20180207","1"
"454_65256","20180208","1"
"454_65256","20180209","1"
"454_65256","20180210","1"
"454_65256","20180212","1"
"454_65256","20180213","1"
"454_65256","20180214","1"
"454_65256","20180215","1"
"454_65256","20180216","1"
"454_65256","20180217","1"
"454_65256","20180219","1"
"454_65256","20180220","1"
"454_65256","20180221","1"
"454_65256","20180222","1"
"454_65256","20180223","1"
"454_65256","20180224","1"
"454_65256","20180226","1"
"454_65256","20180227","1"
"454_65256","20180228","1"
"454_65256","20180301","1"
"454_65256","20180302","1"
"454_65256","20180303","1"
"454_65256","20180305","1"
"454_65256","20180306","1"
"454_65256","20180307","1"
"454_65256","20180308","1"
"454_65256","20180309","1"
"454_65256","20180310","1"
"454_65256","20180312","1"
"454_65256","20180313","1"
"454_65256","20180314","1"
"454_65256","20180315","1"
"454_65256","20180316","1"
"454_65256","20180317","1"
"454_65256","20180319","1"
"454_65256","20180320","1"
"454_65256","20180321","1"
"454_65256","20180322","1"
"454_65256","20180323","1"
"454_65256","20180324","1"
"454_65256","20180326","1"
"454_65256","20180327","1"
"454_65256","20180328","1"
"454_65256","20180329","1"
"454_65256","20180330","1"
"454_65256","20180331","1"
"454_65256","20180403","1"
"454_65256","20180404","1"
"454_65256","20180405","1"
"454_65256","20180406","1"
"454_65256","20180407","1"
"454_65256","20180409","1"
"454_65256","20180410","1"
"454_65256","20180411","1"
"454_65256","20180412","1"
"454_65256","20180413","1"
"454_65256","20180414","1"
"454_65256","20180416","1"
"454_65256","20180417","1"
"454_65256","20180418","1"
"454_65256","20180419","1"
"454_65256","20180420","1"
"454_65256","20180421","1"
"454_65256","20180423","1"
"454_65256","20180424","1"
"454_65256","20180426","1"
"454_65256","20180427","1"
"454_65256","20180428","1"
"454_65256","20180430","1"
"454_65256","20180502","1"
"454_65256","20180503","1"
"454_65256","20180504","1"
"454_65256","20180505","1"
"454_65256","20180507","1"
"454_65256","20180508","1"
"454_65256","20180509","1"
"454_65256","20180510","1"
"454_65256","20180511","1"
"454_65256","20180512","1"
"454_65256","20180514","1"
"454_65256","20180515","1"
"454_65256","20180516","1"
"454_65256","20180517","1"
"454_65256","20180518","1"
"454_65256","20180519","1"
"454_65256","20180521","1"
"454_65256","20180522","1"
"454_65256","20180523","1"
"454_65256","20180524","1"
"454_65256","20180525","1"
"454_65256","20180526","1"
"454_65256","20180528","1"
"454_65256","20180529","1"
"454_65256","20180530","1"
"454_65256","20180531","1"
"454_65256","20180601","1"
"454_65256","20180604","1"
"454_65256","20180605","1"
"454_65256","20180606","1"
"454_65256","20180607","1"
"454_65257","20170915","1"
"454_65257","20170918","1"
"454_65257","20170919","1"
"454_65257","20170920","1"
"454_65257","20170921","1"
"454_65257","20170922","1"
"454_65257","20170925","1"
"454_65257","20170926","1"
"454_65257","20170927","1"
"454_65257","20170928","1"
"454_65257","20170929","1"
"454_65257","20171002","1"
"454_65257","20171003","1"
"454_65257","20171004","1"
"454_65257","20171005","1"
"454_65257","20171006","1"
"454_65257","20171009","1"
"454_65257","20171010","1"
"454_65257","20171011","1"
"454_65257","20171012","1"
"454_65257","20171013","1"
"454_65257","20171016","1"
"454_65257","20171017","1"
"454_65257","20171018","1"
"454_65257","20171019","1"
"454_65257","20171020","1"
"454_65257","20171023","1"
"454_65257","20171024","1"
"454_65257","20171025","1"
"454_65257","20171026","1"
"454_65257","20171027","1"
"454_65257","20171030","1"
"454_65257","20171031","1"
"454_65257","20171102","1"
"454_65257","20171103","1"
"454_65257","20171106","1"
"454_65257","20171107","1"
"454_65257","20171108","1"
"454_65257","20171109","1"
"454_65257","20171110","1"
"454_65257","20171113","1"
"454_65257","20171114","1"
"454_65257","20171115","1"
"454_65257","20171116","1"
"454_65257","20171117","1"
"454_65257","20171120","1"
"454_65257","20171121","1"
"454_65257","20171122","1"
"454_65257","20171123","1"
"454_65257","20171124","1"
"454_65257","20171127","1"
"454_65257","20171128","1"
"454_65257","20171129","1"
"454_65257","20171130","1"
"454_65257","20171201","1"
"454_65257","20171204","1"
"454_65257","20171205","1"
"454_65257","20171206","1"
"454_65257","20171207","1"
"454_65257","20171211","1"
"454_65257","20171212","1"
"454_65257","20171213","1"
"454_65257","20171214","1"
"454_65257","20171215","1"
"454_65257","20171218","1"
"454_65257","20171219","1"
"454_65257","20171220","1"
"454_65257","20171221","1"
"454_65257","20171222","1"
"454_65257","20171227","1"
"454_65257","20171228","1"
"454_65257","20171229","1"
"454_65257","20180102","1"
"454_65257","20180103","1"
"454_65257","20180104","1"
"454_65257","20180105","1"
"454_65257","20180108","1"
"454_65257","20180109","1"
"454_65257","20180110","1"
"454_65257","20180111","1"
"454_65257","20180112","1"
"454_65257","20180115","1"
"454_65257","20180116","1"
"454_65257","20180117","1"
"454_65257","20180118","1"
"454_65257","20180119","1"
"454_65257","20180122","1"
"454_65257","20180123","1"
"454_65257","20180124","1"
"454_65257","20180125","1"
"454_65257","20180126","1"
"454_65257","20180129","1"
"454_65257","20180130","1"
"454_65257","20180131","1"
"454_65257","20180201","1"
"454_65257","20180202","1"
"454_65257","20180205","1"
"454_65257","20180206","1"
"454_65257","20180207","1"
"454_65257","20180208","1"
"454_65257","20180209","1"
"454_65257","20180212","1"
"454_65257","20180213","1"
"454_65257","20180214","1"
"454_65257","20180215","1"
"454_65257","20180216","1"
"454_65257","20180219","1"
"454_65257","20180220","1"
"454_65257","20180221","1"
"454_65257","20180222","1"
"454_65257","20180223","1"
"454_65257","20180226","1"
"454_65257","20180227","1"
"454_65257","20180228","1"
"454_65257","20180301","1"
"454_65257","20180302","1"
"454_65257","20180305","1"
"454_65257","20180306","1"
"454_65257","20180307","1"
"454_65257","20180308","1"
"454_65257","20180309","1"
"454_65257","20180312","1"
"454_65257","20180313","1"
"454_65257","20180314","1"
"454_65257","20180315","1"
"454_65257","20180316","1"
"454_65257","20180319","1"
"454_65257","20180320","1"
"454_65257","20180321","1"
"454_65257","20180322","1"
"454_65257","20180323","1"
"454_65257","20180326","1"
"454_65257","20180327","1"
"454_65257","20180328","1"
"454_65257","20180329","1"
"454_65257","20180330","1"
"454_65257","20180403","1"
"454_65257","20180404","1"
"454_65257","20180405","1"
"454_65257","20180406","1"
"454_65257","20180409","1"
"454_65257","20180410","1"
"454_65257","20180411","1"
"454_65257","20180412","1"
"454_65257","20180413","1"
"454_65257","20180416","1"
"454_65257","20180417","1"
"454_65257","20180418","1"
"454_65257","20180419","1"
"454_65257","20180420","1"
"454_65257","20180423","1"
"454_65257","20180424","1"
"454_65257","20180426","1"
"454_65257","20180427","1"
"454_65257","20180430","1"
"454_65257","20180502","1"
"454_65257","20180503","1"
"454_65257","20180504","1"
"454_65257","20180507","1"
"454_65257","20180508","1"
"454_65257","20180509","1"
"454_65257","20180510","1"
"454_65257","20180511","1"
"454_65257","20180514","1"
"454_65257","20180515","1"
"454_65257","20180516","1"
"454_65257","20180517","1"
"454_65257","20180518","1"
"454_65257","20180521","1"
"454_65257","20180522","1"
"454_65257","20180523","1"
"454_65257","20180524","1"
"454_65257","20180525","1"
"454_65257","20180528","1"
"454_65257","20180529","1"
"454_65257","20180530","1"
"454_65257","20180531","1"
"454_65257","20180601","1"
"454_65257","20180604","1"
"454_65257","20180605","1"
"454_65257","20180606","1"
"454_65257","20180607","1"
"454_65263","20171102","1"
"454_65263","20171227","1"
"454_65263","20171228","1"
"454_65263","20171229","1"
"454_65263","20171230","1"
"454_65263","20180102","1"
"454_65263","20180103","1"
"454_65263","20180104","1"
"454_65263","20180105","1"
"454_65263","20180329","1"
"454_65263","20180330","1"
"454_65263","20180331","1"
"454_65263","20180403","1"
"454_65265","20170915","1"
"454_65265","20170916","1"
"454_65265","20170918","1"
"454_65265","20170919","1"
"454_65265","20170920","1"
"454_65265","20170921","1"
"454_65265","20170922","1"
"454_65265","20170923","1"
"454_65265","20170925","1"
"454_65265","20170926","1"
"454_65265","20170927","1"
"454_65265","20170928","1"
"454_65265","20170929","1"
"454_65265","20170930","1"
"454_65265","20171002","1"
"454_65265","20171003","1"
"454_65265","20171004","1"
"454_65265","20171005","1"
"454_65265","20171006","1"
"454_65265","20171007","1"
"454_65265","20171009","1"
"454_65265","20171010","1"
"454_65265","20171011","1"
"454_65265","20171012","1"
"454_65265","20171013","1"
"454_65265","20171014","1"
"454_65265","20171016","1"
"454_65265","20171017","1"
"454_65265","20171018","1"
"454_65265","20171019","1"
"454_65265","20171020","1"
"454_65265","20171021","1"
"454_65265","20171023","1"
"454_65265","20171024","1"
"454_65265","20171025","1"
"454_65265","20171026","1"
"454_65265","20171027","1"
"454_65265","20171028","1"
"454_65265","20171030","1"
"454_65265","20171031","1"
"454_65265","20171103","1"
"454_65265","20171104","1"
"454_65265","20171106","1"
"454_65265","20171107","1"
"454_65265","20171108","1"
"454_65265","20171109","1"
"454_65265","20171110","1"
"454_65265","20171111","1"
"454_65265","20171113","1"
"454_65265","20171114","1"
"454_65265","20171115","1"
"454_65265","20171116","1"
"454_65265","20171117","1"
"454_65265","20171118","1"
"454_65265","20171120","1"
"454_65265","20171121","1"
"454_65265","20171122","1"
"454_65265","20171123","1"
"454_65265","20171124","1"
"454_65265","20171125","1"
"454_65265","20171127","1"
"454_65265","20171128","1"
"454_65265","20171129","1"
"454_65265","20171130","1"
"454_65265","20171201","1"
"454_65265","20171202","1"
"454_65265","20171204","1"
"454_65265","20171205","1"
"454_65265","20171206","1"
"454_65265","20171207","1"
"454_65265","20171209","1"
"454_65265","20171211","1"
"454_65265","20171212","1"
"454_65265","20171213","1"
"454_65265","20171214","1"
"454_65265","20171215","1"
"454_65265","20171216","1"
"454_65265","20171218","1"
"454_65265","20171219","1"
"454_65265","20171220","1"
"454_65265","20171221","1"
"454_65265","20171222","1"
"454_65265","20171223","1"
"454_65265","20180108","1"
"454_65265","20180109","1"
"454_65265","20180110","1"
"454_65265","20180111","1"
"454_65265","20180112","1"
"454_65265","20180113","1"
"454_65265","20180115","1"
"454_65265","20180116","1"
"454_65265","20180117","1"
"454_65265","20180118","1"
"454_65265","20180119","1"
"454_65265","20180120","1"
"454_65265","20180122","1"
"454_65265","20180123","1"
"454_65265","20180124","1"
"454_65265","20180125","1"
"454_65265","20180126","1"
"454_65265","20180127","1"
"454_65265","20180129","1"
"454_65265","20180130","1"
"454_65265","20180131","1"
"454_65265","20180201","1"
"454_65265","20180202","1"
"454_65265","20180203","1"
"454_65265","20180205","1"
"454_65265","20180206","1"
"454_65265","20180207","1"
"454_65265","20180208","1"
"454_65265","20180209","1"
"454_65265","20180210","1"
"454_65265","20180212","1"
"454_65265","20180213","1"
"454_65265","20180214","1"
"454_65265","20180215","1"
"454_65265","20180216","1"
"454_65265","20180217","1"
"454_65265","20180219","1"
"454_65265","20180220","1"
"454_65265","20180221","1"
"454_65265","20180222","1"
"454_65265","20180223","1"
"454_65265","20180224","1"
"454_65265","20180226","1"
"454_65265","20180227","1"
"454_65265","20180228","1"
"454_65265","20180301","1"
"454_65265","20180302","1"
"454_65265","20180303","1"
"454_65265","20180305","1"
"454_65265","20180306","1"
"454_65265","20180307","1"
"454_65265","20180308","1"
"454_65265","20180309","1"
"454_65265","20180310","1"
"454_65265","20180312","1"
"454_65265","20180313","1"
"454_65265","20180314","1"
"454_65265","20180315","1"
"454_65265","20180316","1"
"454_65265","20180317","1"
"454_65265","20180319","1"
"454_65265","20180320","1"
"454_65265","20180321","1"
"454_65265","20180322","1"
"454_65265","20180323","1"
"454_65265","20180324","1"
"454_65265","20180326","1"
"454_65265","20180327","1"
"454_65265","20180328","1"
"454_65265","20180404","1"
"454_65265","20180405","1"
"454_65265","20180406","1"
"454_65265","20180407","1"
"454_65265","20180409","1"
"454_65265","20180410","1"
"454_65265","20180411","1"
"454_65265","20180412","1"
"454_65265","20180413","1"
"454_65265","20180414","1"
"454_65265","20180416","1"
"454_65265","20180417","1"
"454_65265","20180418","1"
"454_65265","20180419","1"
"454_65265","20180420","1"
"454_65265","20180421","1"
"454_65265","20180423","1"
"454_65265","20180424","1"
"454_65265","20180426","1"
"454_65265","20180427","1"
"454_65265","20180428","1"
"454_65265","20180430","1"
"454_65265","20180502","1"
"454_65265","20180503","1"
"454_65265","20180504","1"
"454_65265","20180505","1"
"454_65265","20180507","1"
"454_65265","20180508","1"
"454_65265","20180509","1"
"454_65265","20180510","1"
"454_65265","20180511","1"
"454_65265","20180512","1"
"454_65265","20180514","1"
"454_65265","20180515","1"
"454_65265","20180516","1"
"454_65265","20180517","1"
"454_65265","20180518","1"
"454_65265","20180519","1"
"454_65265","20180521","1"
"454_65265","20180522","1"
"454_65265","20180523","1"
"454_65265","20180524","1"
"454_65265","20180525","1"
"454_65265","20180526","1"
"454_65265","20180528","1"
"454_65265","20180529","1"
"454_65265","20180530","1"
"454_65265","20180531","1"
"454_65265","20180601","1"
"454_65265","20180604","1"
"454_65265","20180605","1"
"454_65265","20180606","1"
"454_65265","20180607","1"
"454_65268","20170915","1"
"454_65268","20170916","1"
"454_65268","20170918","1"
"454_65268","20170919","1"
"454_65268","20170920","1"
"454_65268","20170921","1"
"454_65268","20170922","1"
"454_65268","20170923","1"
"454_65268","20170925","1"
"454_65268","20170926","1"
"454_65268","20170927","1"
"454_65268","20170928","1"
"454_65268","20170929","1"
"454_65268","20170930","1"
"454_65268","20171002","1"
"454_65268","20171003","1"
"454_65268","20171004","1"
"454_65268","20171005","1"
"454_65268","20171006","1"
"454_65268","20171007","1"
"454_65268","20171009","1"
"454_65268","20171010","1"
"454_65268","20171011","1"
"454_65268","20171012","1"
"454_65268","20171013","1"
"454_65268","20171014","1"
"454_65268","20171016","1"
"454_65268","20171017","1"
"454_65268","20171018","1"
"454_65268","20171019","1"
"454_65268","20171020","1"
"454_65268","20171021","1"
"454_65268","20171023","1"
"454_65268","20171024","1"
"454_65268","20171025","1"
"454_65268","20171026","1"
"454_65268","20171027","1"
"454_65268","20171028","1"
"454_65268","20171030","1"
"454_65268","20171031","1"
"454_65268","20171103","1"
"454_65268","20171104","1"
"454_65268","20171106","1"
"454_65268","20171107","1"
"454_65268","20171108","1"
"454_65268","20171109","1"
"454_65268","20171110","1"
"454_65268","20171111","1"
"454_65268","20171113","1"
"454_65268","20171114","1"
"454_65268","20171115","1"
"454_65268","20171116","1"
"454_65268","20171117","1"
"454_65268","20171118","1"
"454_65268","20171120","1"
"454_65268","20171121","1"
"454_65268","20171122","1"
"454_65268","20171123","1"
"454_65268","20171124","1"
"454_65268","20171125","1"
"454_65268","20171127","1"
"454_65268","20171128","1"
"454_65268","20171129","1"
"454_65268","20171130","1"
"454_65268","20171201","1"
"454_65268","20171202","1"
"454_65268","20171204","1"
"454_65268","20171205","1"
"454_65268","20171206","1"
"454_65268","20171207","1"
"454_65268","20171209","1"
"454_65268","20171211","1"
"454_65268","20171212","1"
"454_65268","20171213","1"
"454_65268","20171214","1"
"454_65268","20171215","1"
"454_65268","20171216","1"
"454_65268","20171218","1"
"454_65268","20171219","1"
"454_65268","20171220","1"
"454_65268","20171221","1"
"454_65268","20171222","1"
"454_65268","20171223","1"
"454_65268","20180108","1"
"454_65268","20180109","1"
"454_65268","20180110","1"
"454_65268","20180111","1"
"454_65268","20180112","1"
"454_65268","20180113","1"
"454_65268","20180115","1"
"454_65268","20180116","1"
"454_65268","20180117","1"
"454_65268","20180118","1"
"454_65268","20180119","1"
"454_65268","20180120","1"
"454_65268","20180122","1"
"454_65268","20180123","1"
"454_65268","20180124","1"
"454_65268","20180125","1"
"454_65268","20180126","1"
"454_65268","20180127","1"
"454_65268","20180129","1"
"454_65268","20180130","1"
"454_65268","20180131","1"
"454_65268","20180201","1"
"454_65268","20180202","1"
"454_65268","20180203","1"
"454_65268","20180205","1"
"454_65268","20180206","1"
"454_65268","20180207","1"
"454_65268","20180208","1"
"454_65268","20180209","1"
"454_65268","20180210","1"
"454_65268","20180212","1"
"454_65268","20180213","1"
"454_65268","20180214","1"
"454_65268","20180215","1"
"454_65268","20180216","1"
"454_65268","20180217","1"
"454_65268","20180219","1"
"454_65268","20180220","1"
"454_65268","20180221","1"
"454_65268","20180222","1"
"454_65268","20180223","1"
"454_65268","20180224","1"
"454_65268","20180226","1"
"454_65268","20180227","1"
"454_65268","20180228","1"
"454_65268","20180301","1"
"454_65268","20180302","1"
"454_65268","20180303","1"
"454_65268","20180305","1"
"454_65268","20180306","1"
"454_65268","20180307","1"
"454_65268","20180308","1"
"454_65268","20180309","1"
"454_65268","20180310","1"
"454_65268","20180312","1"
"454_65268","20180313","1"
"454_65268","20180314","1"
"454_65268","20180315","1"
"454_65268","20180316","1"
"454_65268","20180317","1"
"454_65268","20180319","1"
"454_65268","20180320","1"
"454_65268","20180321","1"
"454_65268","20180322","1"
"454_65268","20180323","1"
"454_65268","20180324","1"
"454_65268","20180326","1"
"454_65268","20180327","1"
"454_65268","20180328","1"
"454_65268","20180404","1"
"454_65268","20180405","1"
"454_65268","20180406","1"
"454_65268","20180407","1"
"454_65268","20180409","1"
"454_65268","20180410","1"
"454_65268","20180411","1"
"454_65268","20180412","1"
"454_65268","20180413","1"
"454_65268","20180414","1"
"454_65268","20180416","1"
"454_65268","20180417","1"
"454_65268","20180418","1"
"454_65268","20180419","1"
"454_65268","20180420","1"
"454_65268","20180421","1"
"454_65268","20180423","1"
"454_65268","20180424","1"
"454_65268","20180426","1"
"454_65268","20180427","1"
"454_65268","20180428","1"
"454_65268","20180430","1"
"454_65268","20180502","1"
"454_65268","20180503","1"
"454_65268","20180504","1"
"454_65268","20180505","1"
"454_65268","20180507","1"
"454_65268","20180508","1"
"454_65268","20180509","1"
"454_65268","20180510","1"
"454_65268","20180511","1"
"454_65268","20180512","1"
"454_65268","20180514","1"
"454_65268","20180515","1"
"454_65268","20180516","1"
"454_65268","20180517","1"
"454_65268","20180518","1"
"454_65268","20180519","1"
"454_65268","20180521","1"
"454_65268","20180522","1"
"454_65268","20180523","1"
"454_65268","20180524","1"
"454_65268","20180525","1"
"454_65268","20180526","1"
"454_65268","20180528","1"
"454_65268","20180529","1"
"454_65268","20180530","1"
"454_65268","20180531","1"
"454_65268","20180601","1"
"454_65268","20180604","1"
"454_65268","20180605","1"
"454_65268","20180606","1"
"454_65268","20180607","1"
"454_65270","20170915","1"
"454_65270","20170918","1"
"454_65270","20170919","1"
"454_65270","20170920","1"
"454_65270","20170921","1"
"454_65270","20170922","1"
"454_65270","20170925","1"
"454_65270","20170926","1"
"454_65270","20170927","1"
"454_65270","20170928","1"
"454_65270","20170929","1"
"454_65270","20171002","1"
"454_65270","20171003","1"
"454_65270","20171004","1"
"454_65270","20171005","1"
"454_65270","20171006","1"
"454_65270","20171009","1"
"454_65270","20171010","1"
"454_65270","20171011","1"
"454_65270","20171012","1"
"454_65270","20171013","1"
"454_65270","20171016","1"
"454_65270","20171017","1"
"454_65270","20171018","1"
"454_65270","20171019","1"
"454_65270","20171020","1"
"454_65270","20171023","1"
"454_65270","20171024","1"
"454_65270","20171025","1"
"454_65270","20171026","1"
"454_65270","20171027","1"
"454_65270","20171030","1"
"454_65270","20171031","1"
"454_65270","20171103","1"
"454_65270","20171106","1"
"454_65270","20171107","1"
"454_65270","20171108","1"
"454_65270","20171109","1"
"454_65270","20171110","1"
"454_65270","20171113","1"
"454_65270","20171114","1"
"454_65270","20171115","1"
"454_65270","20171116","1"
"454_65270","20171117","1"
"454_65270","20171120","1"
"454_65270","20171121","1"
"454_65270","20171122","1"
"454_65270","20171123","1"
"454_65270","20171124","1"
"454_65270","20171127","1"
"454_65270","20171128","1"
"454_65270","20171129","1"
"454_65270","20171130","1"
"454_65270","20171201","1"
"454_65270","20171204","1"
"454_65270","20171205","1"
"454_65270","20171206","1"
"454_65270","20171207","1"
"454_65270","20171211","1"
"454_65270","20171212","1"
"454_65270","20171213","1"
"454_65270","20171214","1"
"454_65270","20171215","1"
"454_65270","20171218","1"
"454_65270","20171219","1"
"454_65270","20171220","1"
"454_65270","20171221","1"
"454_65270","20171222","1"
"454_65270","20180108","1"
"454_65270","20180109","1"
"454_65270","20180110","1"
"454_65270","20180111","1"
"454_65270","20180112","1"
"454_65270","20180115","1"
"454_65270","20180116","1"
"454_65270","20180117","1"
"454_65270","20180118","1"
"454_65270","20180119","1"
"454_65270","20180122","1"
"454_65270","20180123","1"
"454_65270","20180124","1"
"454_65270","20180125","1"
"454_65270","20180126","1"
"454_65270","20180129","1"
"454_65270","20180130","1"
"454_65270","20180131","1"
